# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  134       5.044836158430e-10       1.462999484349e-13      -5.607403080851e-12       0.000000000000e+00       4.887762019467e-12       8.173012840120e-13      -5.069976492687e-15 
  135       5.090080014147e-10       1.466387661045e-13      -5.655855804907e-12       0.000000000000e+00       4.786511398196e-12       8.040833463736e-13      -5.001205806961e-15 
  136       5.135279186622e-10       1.469126307693e-13      -5.701957254667e-12       0.000000000000e+00       4.688074338202e-12       7.911846163927e-13      -4.934127584104e-15 
  137       5.180421777686e-10       1.471213641428e-13      -5.745646511110e-12       0.000000000000e+00       4.592378026250e-12       7.785958109409e-13      -4.868522382825e-15 
  138       5.225495211401e-10       1.472648638721e-13      -5.786863493801e-12       0.000000000000e+00       4.499334356470e-12       7.663056925901e-13      -4.804150247875e-15 
  139       5.270486218427e-10       1.473431052217e-13      -5.825548998568e-12       0.000000000000e+00       4.408839566567e-12       7.543010227521e-13      -4.740750275275e-15 
  140       5.315380820381e-10       1.473561427584e-13      -5.861644735179e-12       0.000000000000e+00       4.320773874039e-12       7.425665148175e-13      -4.678040177546e-15 
  141       5.360164314198e-10       1.473041120356e-13      -5.895093365015e-12       0.000000000000e+00       4.235001112386e-12       7.310847872951e-13      -4.615715848935e-15 
  142       5.404821256493e-10       1.471872312775e-13      -5.925838538751e-12       0.000000000000e+00       4.151368367329e-12       7.198363169512e-13      -4.553450930647e-15 
  143       5.449335447925e-10       1.470058030639e-13      -5.953824934027e-12       0.000000000000e+00       4.069705613018e-12       7.087993919488e-13      -4.490896376070e-15 
  144       5.493691242398e-10       1.467602261786e-13      -5.978998647414e-12       0.000000000000e+00       3.989861361755e-12       6.979548063768e-13      -4.427752737721e-15 
  145       5.537877653171e-10       1.464510289167e-13      -6.001308334301e-12       0.000000000000e+00       3.911814342217e-12       6.873005643816e-13      -4.363995977798e-15 
  146       5.581884623714e-10       1.460788422784e-13      -6.020704253529e-12       0.000000000000e+00       3.835572190924e-12       6.768385433346e-13      -4.299673196680e-15 
  147       5.625701731259e-10       1.456443918267e-13      -6.037137962556e-12       0.000000000000e+00       3.761136271947e-12       6.665698631732e-13      -4.234831893535e-15 
  148       5.669318178776e-10       1.451484994307e-13      -6.050562357170e-12       0.000000000000e+00       3.688501520097e-12       6.564948667898e-13      -4.169519949487e-15 
  149       5.712722786945e-10       1.445920850080e-13      -6.060931711201e-12       0.000000000000e+00       3.617656284115e-12       6.466131004199e-13      -4.103785610787e-15 
  150       5.755903986136e-10       1.439761682678e-13      -6.068201716234e-12       0.000000000000e+00       3.548582169859e-12       6.369232940314e-13      -4.037677471981e-15 
  151       5.798849808381e-10       1.433018704537e-13      -6.072329521320e-12       0.000000000000e+00       3.481253883488e-12       6.274233417123e-13      -3.971244459083e-15 
  152       5.841547879351e-10       1.425704160863e-13      -6.073273772691e-12       0.000000000000e+00       3.415639074657e-12       6.181102820603e-13      -3.904535812739e-15 
  153       5.883985410331e-10       1.417831347063e-13      -6.070994653468e-12       0.000000000000e+00       3.351698179700e-12       6.089802785706e-13      -3.837601071402e-15 
  154       5.926149190195e-10       1.409414626174e-13      -6.065453923377e-12       0.000000000000e+00       3.289384264818e-12       6.000286000250e-13      -3.770490054500e-15 
  155       5.968025577382e-10       1.400469446289e-13      -6.056614958461e-12       0.000000000000e+00       3.228642869270e-12       5.912496008802e-13      -3.703252845601e-15 
  156       6.009600491870e-10       1.391012357985e-13      -6.044442790789e-12       0.000000000000e+00       3.169411848559e-12       5.826367016569e-13      -3.635939775589e-15 
  157       6.050859407155e-10       1.381061031756e-13      -6.028904148174e-12       0.000000000000e+00       3.111621217618e-12       5.741823693276e-13      -3.568601405832e-15 
  158       6.091787342220e-10       1.370634275434e-13      -6.009967493878e-12       0.000000000000e+00       3.055192994004e-12       5.658780977061e-13      -3.501288511346e-15 
  159       6.132368853518e-10       1.359752051626e-13      -5.987603066332e-12       0.000000000000e+00       3.000041041079e-12       5.577143878354e-13      -3.434052063972e-15 
  160       6.172588026941e-10       1.348435495135e-13      -5.961782918843e-12       0.000000000000e+00       2.946070911203e-12       5.496807283769e-13      -3.366943215542e-15 
  161       6.212429582243e-10       1.336706446586e-13      -5.932480837438e-12       0.000000000000e+00       2.893199198321e-12       5.417680420580e-13      -3.300010726784e-15 
  162       6.251882312897e-10       1.324585970357e-13      -5.899672002864e-12       0.000000000000e+00       2.841413848183e-12       5.339763093150e-13      -3.233293033863e-15 
  163       6.290935936511e-10       1.312095738283e-13      -5.863333374453e-12       0.000000000000e+00       2.790718906656e-12       5.263075844875e-13      -3.166825444830e-15 
  164       6.329580006865e-10       1.299258516756e-13      -5.823443848149e-12       0.000000000000e+00       2.741115423487e-12       5.187635821949e-13      -3.100642602435e-15 
  165       6.367803910998e-10       1.286098181923e-13      -5.779984295652e-12       0.000000000000e+00       2.692601385251e-12       5.113456690711e-13      -3.034778455543e-15 
  166       6.405596866308e-10       1.272639734894e-13      -5.732937603577e-12       0.000000000000e+00       2.645171648301e-12       5.040548554989e-13      -2.969266230550e-15 
  167       6.442947917639e-10       1.258909316944e-13      -5.682288712600e-12       0.000000000000e+00       2.598817871714e-12       4.968917873449e-13      -2.904138402803e-15 
  168       6.479845934380e-10       1.244934224711e-13      -5.628024656612e-12       0.000000000000e+00       2.553528450241e-12       4.898567376940e-13      -2.839426668017e-15 
  169       6.516279607558e-10       1.230742925401e-13      -5.570134601873e-12       0.000000000000e+00       2.509288447254e-12       4.829495985840e-13      -2.775161913692e-15 
  170       6.552237446928e-10       1.216365071993e-13      -5.508609886157e-12       0.000000000000e+00       2.466079527696e-12       4.761698727405e-13      -2.711374190531e-15 
