# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       4.309467865921e-10       1.304229778452e-13      -4.482909593204e-12       0.000000000000e+00       6.973077569107e-12       1.089044546602e-12      -6.297460551717e-15 
  118       4.354104708226e-10       1.317801005716e-13      -4.561500763011e-12       0.000000000000e+00       6.812382971511e-12       1.069367365241e-12      -6.250191210993e-15 
  119       4.398879639290e-10       1.330883554475e-13      -4.638956777739e-12       0.000000000000e+00       6.656309819020e-12       1.050149255404e-12      -6.195260742868e-15 
  120       4.443785547065e-10       1.343464017233e-13      -4.715205063579e-12       0.000000000000e+00       6.504818278897e-12       1.031391058666e-12      -6.133394708266e-15 
  121       4.488814417229e-10       1.355529303952e-13      -4.790172819059e-12       0.000000000000e+00       6.357840812768e-12       1.013090731462e-12      -6.065379826475e-15 
  122       4.533957305896e-10       1.367066655241e-13      -4.863787042483e-12       0.000000000000e+00       6.215281376762e-12       9.952432577099e-13      -5.992065296426e-15 
  123       4.579204312335e-10       1.378063655544e-13      -4.935974559364e-12       0.000000000000e+00       6.077014621644e-12       9.778405614279e-13      -5.914364117975e-15 
  124       4.624544551682e-10       1.388508246335e-13      -5.006662049857e-12       0.000000000000e+00       5.942885092958e-12       9.608714193581e-13      -5.833254413179e-15 
  125       4.669966127653e-10       1.398388739301e-13      -5.075776076192e-12       0.000000000000e+00       5.812706431161e-12       9.443213735855e-13      -5.749780747574e-15 
  126       4.715456105262e-10       1.407693829539e-13      -5.143243110112e-12       0.000000000000e+00       5.686260571762e-12       9.281726441593e-13      -5.665055451460e-15 
  127       4.761000483532e-10       1.416412608740e-13      -5.208989560307e-12       0.000000000000e+00       5.563296945457e-12       9.124040417133e-13      -5.580259941173e-15 
  128       4.806584168209e-10       1.424534578384e-13      -5.272941799842e-12       0.000000000000e+00       5.443531678270e-12       8.969908800864e-13      -5.496646040371e-15 
  129       4.852192573407e-10       1.432050114583e-13      -5.335027520771e-12       0.000000000000e+00       5.326708559283e-12       8.819106460398e-13      -5.415295916123e-15 
  130       4.897816683139e-10       1.438951892272e-13      -5.395179907699e-12       0.000000000000e+00       5.212791204662e-12       8.671608972242e-13      -5.336369305394e-15 
  131       4.943448496061e-10       1.445233642909e-13      -5.453333976035e-12       0.000000000000e+00       5.101790560816e-12       8.527431716523e-13      -5.259775820923e-15 
  132       4.989079430842e-10       1.450889733083e-13      -5.509425322432e-12       0.000000000000e+00       4.993704672105e-12       8.386573608741e-13      -5.185408531970e-15 
  133       5.034700310532e-10       1.455915180931e-13      -5.563390161721e-12       0.000000000000e+00       4.888518322959e-12       8.249016637927e-13      -5.113143558333e-15 
  134       5.080301346934e-10       1.460305672567e-13      -5.615165363834e-12       0.000000000000e+00       4.786202680005e-12       8.114725404811e-13      -5.042839664362e-15 
  135       5.125872124976e-10       1.464057578498e-13      -5.664688490744e-12       0.000000000000e+00       4.686714934192e-12       7.983646659982e-13      -4.974337852973e-15 
  136       5.171401587076e-10       1.467167970047e-13      -5.711897833389e-12       0.000000000000e+00       4.589997942911e-12       7.855708842051e-13      -4.907460959667e-15 
  137       5.216878017517e-10       1.469634635779e-13      -5.756732448607e-12       0.000000000000e+00       4.495979872122e-12       7.730821615818e-13      -4.842013246538e-15 
  138       5.262289026815e-10       1.471456097915e-13      -5.799132196065e-12       0.000000000000e+00       4.404573838475e-12       7.608875410430e-13      -4.777779996296e-15 
  139       5.307621536092e-10       1.472631628760e-13      -5.839037775192e-12       0.000000000000e+00       4.315677551437e-12       7.489740957547e-13      -4.714527106273e-15 
  140       5.352861761441e-10       1.473161267124e-13      -5.876390762106e-12       0.000000000000e+00       4.229172955415e-12       7.373268829505e-13      -4.652000682446e-15 
  141       5.397995198302e-10       1.473045834742e-13      -5.911133646552e-12       0.000000000000e+00       4.144925871877e-12       7.259288977478e-13      -4.589926633446e-15 
  142       5.443006605828e-10       1.472286952695e-13      -5.943209868825e-12       0.000000000000e+00       4.062785641481e-12       7.147610269641e-13      -4.528010264577e-15 
  143       5.487879991257e-10       1.470887057835e-13      -5.972563856706e-12       0.000000000000e+00       3.982584766193e-12       7.038020029337e-13      -4.465935871829e-15 
  144       5.532599904361e-10       1.468849539092e-13      -5.999141416308e-12       0.000000000000e+00       3.904174002842e-12       6.930330314572e-13      -4.403431527559e-15 
  145       5.577155497606e-10       1.466179126871e-13      -6.022890870072e-12       0.000000000000e+00       3.827532298567e-12       6.824522873685e-13      -4.340471493029e-15 
