# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   80       2.811995395769e-10       6.175394638783e-14      -1.406891132314e-12       2.577757013420e-16       1.885574358269e-11       2.432316041283e-12      -1.029577647022e-14 
   81       2.847038067534e-10       6.372811500131e-14      -1.480156141025e-12       2.642977611635e-16       1.828596732327e-11       2.370333348632e-12      -1.049409554508e-14 
   82       2.882388754308e-10       6.571629502232e-14      -1.554542779535e-12       2.709037386812e-16       1.773886598903e-11       2.310757416287e-12      -1.067269588572e-14 
   83       2.918041096305e-10       6.771606286382e-14      -1.629985518601e-12       2.775936122396e-16       1.721235271430e-11       2.253291825901e-12      -1.081882989796e-14 
   84       2.953988667624e-10       6.972510046558e-14      -1.706422702706e-12       2.843673625987e-16       1.670439356598e-11       2.197654459306e-12      -1.092123178418e-14 
   85       2.990236686042e-10       7.174195044298e-14      -1.783819461072e-12       2.912250173101e-16       1.621466345372e-11       2.143808291412e-12      -1.097837946913e-14 
   86       3.026791932966e-10       7.376538203743e-14      -1.862148546227e-12       2.981666130483e-16       1.574313370844e-11       2.091765089289e-12      -1.099154961849e-14 
   87       3.063659090453e-10       7.579416618297e-14      -1.941383562818e-12       3.051921821034e-16       1.528956327819e-11       2.041514889488e-12      -1.096235105992e-14 
   88       3.100840628999e-10       7.782707695021e-14      -2.021499052364e-12       3.123017522441e-16       1.485348992548e-11       1.993025072654e-12      -1.089273625351e-14 
   89       3.138336695326e-10       7.986289299039e-14      -2.102470578007e-12       3.194953465808e-16       1.443422142469e-11       1.946239438141e-12      -1.078501276222e-14 
   90       3.176145000179e-10       8.190039897940e-14      -2.184274809259e-12       3.267729834280e-16       1.403082675945e-11       1.901077278626e-12      -1.064185472237e-14 
   91       3.214260706110e-10       8.393838706175e-14      -2.266889606758e-12       3.341346761671e-16       1.364212731998e-11       1.857432454721e-12      -1.046631431401e-14 
   92       3.252676315270e-10       8.597565829464e-14      -2.350294107015e-12       3.415804331097e-16       1.326668810050e-11       1.815172469591e-12      -1.026183323142e-14 
   93       3.291384291914e-10       8.801091003129e-14      -2.434460137889e-12       3.491103707469e-16       1.290315800861e-11       1.774171599943e-12      -1.003212080609e-14 
   94       3.330385624815e-10       9.004237555956e-14      -2.519324804002e-12       3.567250732826e-16       1.255136846107e-11       1.734417998932e-12      -9.780742493276e-15 
   95       3.369682351161e-10       9.206813268263e-14      -2.604813915677e-12       3.644252871719e-16       1.221138451053e-11       1.695921065549e-12      -9.511490413512e-15 
   96       3.409274862923e-10       9.408621283040e-14      -2.690850257047e-12       3.722118139525e-16       1.188316649908e-11       1.658678371758e-12      -9.228520696226e-15 
   97       3.449161832178e-10       9.609460093786e-14      -2.777353551802e-12       3.800855116642e-16       1.156656604782e-11       1.622675204595e-12      -8.936363119735e-15 
   98       3.489340136440e-10       9.809123532337e-14      -2.864240428938e-12       3.880472962677e-16       1.126132204641e-11       1.587884108272e-12      -8.639930751256e-15 
   99       3.529804783993e-10       1.000740075670e-13      -2.951424388506e-12       3.960981430639e-16       1.096705664270e-11       1.554264426275e-12      -8.344529586915e-15 
  100       3.570548839212e-10       1.020407623889e-13      -3.038815767361e-12       4.042390881136e-16       1.068327123227e-11       1.521761843466e-12      -8.055868191748e-15 
  101       3.611563347901e-10       1.039892975275e-13      -3.126321704914e-12       4.124712296561e-16       1.040934244803e-11       1.490307928180e-12      -7.780067339712e-15 
  102       3.652837262617e-10       1.059173636180e-13      -3.213846108877e-12       4.207957295291e-16       1.014451814977e-11       1.459819674331e-12      -7.523669653691e-15 
  103       3.694357367999e-10       1.078226640706e-13      -3.301289621013e-12       4.292138145875e-16       9.887913413786e-12       1.430199043508e-12      -7.293649245499e-15 
  104       3.736111103733e-10       1.097029667632e-13      -3.388556575207e-12       4.377266517146e-16       9.638711042343e-12       1.401355449770e-12      -7.095821223217e-15 
  105       3.778095628568e-10       1.115564565655e-13      -3.475577015917e-12       4.463349505702e-16       9.396802577699e-12       1.373277659469e-12      -6.929804758909e-15 
  106       3.820309847207e-10       1.133814304306e-13      -3.562287604086e-12       4.550393095758e-16       9.162226806287e-12       1.345970795604e-12      -6.793394408964e-15 
  107       3.862751579702e-10       1.151761909269e-13      -3.648624932504e-12       4.638403375600e-16       8.934971229610e-12       1.319434059153e-12      -6.684091638531e-15 
  108       3.905417518624e-10       1.169390473449e-13      -3.734525568396e-12       4.727386537893e-16       8.714970301294e-12       1.293660523290e-12      -6.599096877649e-15 
  109       3.948303186233e-10       1.186683168045e-13      -3.819926096009e-12       4.817348879978e-16       8.502103664136e-12       1.268636927601e-12      -6.535301577378e-15 
  110       3.991402891653e-10       1.203623253620e-13      -3.904763159200e-12       4.908296804176e-16       8.296194387158e-12       1.244343472305e-12      -6.489280265932e-15 
  111       4.034709688039e-10       1.220194091171e-13      -3.988973504026e-12       5.000236818087e-16       8.097007202653e-12       1.220753612471e-12      -6.457282604808e-15 
  112       4.078215329750e-10       1.236379153198e-13      -4.072494021325e-12       5.093175534894e-16       7.904246743242e-12       1.197833852233e-12      -6.435225444918e-15 
  113       4.121910229522e-10       1.252162034780e-13      -4.155261789314e-12       5.187119673662e-16       7.717555778918e-12       1.175543539013e-12      -6.418684882718e-15 
  114       4.165783415637e-10       1.267526464638e-13      -4.237214116167e-12       5.282076059643e-16       7.536513454101e-12       1.153834657735e-12      -6.402888316342e-15 
  115       4.209822489094e-10       1.282456316212e-13      -4.318288582610e-12       5.378051624575e-16       7.360633524688e-12       1.132651625046e-12      -6.382706501732e-15 
  116       4.254015333531e-10       1.296935885310e-13      -4.398421402085e-12       5.475053405969e-16       7.189470908317e-12       1.111943977138e-12      -6.353700409242e-15 
  117       4.298355572398e-10       1.310950737704e-13      -4.477542184031e-12       5.573088544232e-16       7.022959800815e-12       1.091706623216e-12      -6.315423170915e-15 
  118       4.342837697933e-10       1.324486985852e-13      -4.555578610927e-12       5.672164285757e-16       6.861113549125e-12       1.071944122449e-12      -6.268506539021e-15 
  119       4.387455350751e-10       1.337531044823e-13      -4.632458091156e-12       5.772287984200e-16       6.703919219882e-12       1.052658137486e-12      -6.213643374093e-15 
  120       4.432201292509e-10       1.350069645722e-13      -4.708107786712e-12       5.873467100768e-16       6.551336794133e-12       1.033847342677e-12      -6.151589027321e-15 
  121       4.477067378575e-10       1.362089849119e-13      -4.782454640917e-12       5.975709204516e-16       6.403298362069e-12       1.015507332294e-12      -6.083162722950e-15 
  122       4.522044530697e-10       1.373579058473e-13      -4.855425406128e-12       6.079021972636e-16       6.259707317747e-12       9.976305287469e-13      -6.009248940673e-15 
  123       4.567122709673e-10       1.384525033565e-13      -4.926946671456e-12       6.183413190749e-16       6.120437553823e-12       9.802060908097e-13      -5.930798798026e-15 
  124       4.612290888018e-10       1.394915903920e-13      -4.996944890473e-12       6.288890753203e-16       5.985332656276e-12       9.632198218344e-13      -5.848831432786e-15 
  125       4.657537022632e-10       1.404740182240e-13      -5.065346408925e-12       6.395462663358e-16       5.854205099137e-12       9.466540779735e-13      -5.764435385361e-15 
  126       4.702848027471e-10       1.413986777829e-13      -5.132077492446e-12       6.503137033886e-16       5.726835439212e-12       9.304876763992e-13      -5.678769981190e-15 
  127       4.748209746213e-10       1.422645010017e-13      -5.197064354272e-12       6.611922087057e-16       5.602971510816e-12       9.146958035233e-13      -5.593066713136e-15 
  128       4.793606924929e-10       1.430704621596e-13      -5.260233182946e-12       6.721826155036e-16       5.482327620493e-12       8.992499232169e-13      -5.508630623880e-15 
  129       4.839024822603e-10       1.438156245086e-13      -5.321511548011e-12       6.832857821551e-16       5.364645917169e-12       8.841243447555e-13      -5.426589038473e-15 
  130       4.884454300511e-10       1.444992830871e-13      -5.380832732548e-12       6.945026363855e-16       5.249889824813e-12       8.693169362274e-13      -5.347103660780e-15 
