# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  150       5.757102439340e-10       1.448076686237e-13      -6.048971480712e-12       9.949129522863e-16       3.548582169859e-12       6.369232940314e-13      -4.037677471981e-15 
  151       5.799925636784e-10       1.441540506508e-13      -6.052664384009e-12       1.009414513943e-15       3.481253883488e-12       6.274233417123e-13      -3.971244459083e-15 
  152       5.842497823287e-10       1.434439687761e-13      -6.053175752181e-12       1.024052435888e-15       3.415639074657e-12       6.181102820603e-13      -3.904535812739e-15 
  153       5.884806234628e-10       1.426787672599e-13      -6.050466232851e-12       1.038827021791e-15       3.351698179700e-12       6.089802785706e-13      -3.837601071402e-15 
  154       5.926837686880e-10       1.418598971989e-13      -6.044498063901e-12       1.053738549895e-15       3.289384264818e-12       6.000286000250e-13      -3.770490054500e-15 
  155       5.968578568421e-10       1.409889182668e-13      -6.035235113333e-12       1.068787272479e-15       3.228642869270e-12       5.912496008802e-13      -3.703252845601e-15 
  156       6.010014831954e-10       1.400675004557e-13      -6.022642919135e-12       1.083973415306e-15       3.169411848559e-12       5.826367016569e-13      -3.635939775589e-15 
  157       6.051131986524e-10       1.390974258165e-13      -6.006688729144e-12       1.099297177085e-15       3.111621217618e-12       5.741823693276e-13      -3.568601405832e-15 
  158       6.091915089531e-10       1.380805902005e-13      -5.987341540907e-12       1.114758728920e-15       3.055192994004e-12       5.658780977061e-13      -3.501288511346e-15 
  159       6.132348738751e-10       1.370190049998e-13      -5.964572141546e-12       1.130358213770e-15       3.000041041079e-12       5.577143878354e-13      -3.434052063972e-15 
